earnings,enrollment,admission_rate,sat_avg,avg_cost,pell_pct,completion_rate,median_debt,CONTROL,REGION,log_earnings,log_enrollment,sat_scaled
63199,32294,0.799,1124,25261,0.423,0.5402,11791,Public,6,11.054043757224957,10.382667698466571,-0.40042574874930753
75121,42855,0.2664,1395,31247,0.2585,0.889,18909,Public,6,11.22685542582762,10.665600937560797,1.426787633326739
68227,21751,0.6513,1286,29807,0.2997,0.7569,13750,Public,6,11.130595659914183,9.987460986312309,0.6918567896134953
50923,21005,0.9992,962,19836,0.6161,0.5017,12573,Public,6,10.838069966882449,9.95256339018272,-1.4927082871121102
57053,7440,0.9402,1114,24505,0.3974,0.5413,12500,Public,6,10.951735939359011,8.914760527397261,-0.4678505967963941
68424,11026,0.4449,1298,76604,0.1432,0.8551,19000,Private Nonprofit,6,11.133478919260618,9.30810208975868,0.7727666072699991
56073,3911,0.9489,1033,23886,0.3869,0.3967,12285,Public,6,10.934409692234288,8.271804031154709,-1.0139918659777956
57131,30580,0.8679,1105,22352,0.4406,0.5264,15000,Public,6,10.953102155503702,10.32813418006022,-0.528532960038772
38924,6844,0.9691,914,27052,0.7226,0.2216,16250,Public,6,10.56936630594188,8.83127373772255,-1.816347557738126
62454,32394,0.7265,1190,27443,0.2775,0.6869,15250,Public,6,11.042185564743525,10.385759368884058,0.044578248361463985
54053,1741,0.6916,1070,57451,0.4471,0.3154,13992,Private Nonprofit,6,10.897720325689868,7.462789157412448,-0.7645199282035752
71668,2505,0.2592,1416,68224,0.1877,0.8397,19500,Private Nonprofit,6,11.179799622919788,7.826443135456014,1.568379814225621
50741,6917,0.9868,1050,23482,0.4111,0.5504,12620,Public,6,10.834489541275977,8.841881989497114,-0.8993696242977484
75790,32952,0.6778,1376,22690,0.321,0.8098,8310,Private Nonprofit,7,11.235721636806074,10.402837582827097,1.2986804220372745
52064,2889,0.4696,1130,25098,0.151,0.5264,5500,Private Nonprofit,8,10.860229010018765,7.969011781106478,-0.35997083992105555
54022,20272,0.9247,1187,21654,0.2578,0.5913,9500,Public,7,10.897146649985954,9.917045230468194,0.024350793947338006
67170,27264,0.8598,1257,25557,0.1959,0.6505,14000,Public,7,11.11498199826091,10.213359107360162,0.4963247302769442
66215,823,0.6657,1220,57616,0.2447,0.6381,18500,Private Nonprofit,7,11.100662302361064,6.714170529909472,0.24685279250272377
38289,780,0.4453,1364,87284,0.2527,0.7121,19250,Private Nonprofit,1,10.5529179276508,6.660575149839686,1.2177706043807708
58386,2752,0.8292,1312,65009,0.2502,0.6523,19500,Private Nonprofit,1,10.974831414050044,7.920446505142607,0.8671613945359204
76310,2738,0.1075,1508,85880,0.1589,0.914,11522,Private Nonprofit,1,11.242559270283678,7.915348169263078,2.1886884162588176
65575,2428,0.7444,1190,67357,0.2441,0.6021,17501,Private Nonprofit,1,11.090949804735075,7.795234929002173,0.044578248361463985
61317,1092,0.8451,1245,69079,0.2368,0.7277,21500,Private Nonprofit,1,11.023812408109888,6.996681488176539,0.4154149126204402
62472,11743,0.653,1374,35649,0.1315,0.7859,17500,Public,1,11.042473735342512,9.371097750854297,1.2851954524278573
51516,1231,0.5659,1135,53460,0.411,0.4814,16750,Private Nonprofit,5,10.84964771801256,7.116394144093465,-0.32625841589751226
53453,1400,0.9172,1180,58702,0.2983,0.5305,17500,Private Nonprofit,5,10.88655804209982,7.244941546337007,-0.022846599685622606
73490,7055,0.3407,1473,43035,0.1245,0.8942,15500,Public,5,11.204904621522918,8.861633597686627,1.9527014480940146
44498,4729,0.3812,1153,32838,0.5115,0.5692,11000,Private Nonprofit,5,10.703199523324104,8.46168048148598,-0.2048936894127564
60509,4365,0.8604,1180,33766,0.1613,0.7164,19500,Public,5,11.01054739328579,8.38160253710989,-0.022846599685622606
47385,1078,0.8365,1135,52854,0.3848,0.5634,18460,Private Nonprofit,5,10.766061001904296,6.983789965258135,-0.32625841589751226
76343,27752,0.8748,1274,28604,0.3013,0.6784,15750,Public,5,11.242991623404992,10.231099221439427,0.6109469719569913
67640,946,0.4092,1207,70325,0.2263,0.6217,19500,Private Nonprofit,5,11.121954803012516,6.853299093186078,0.15920049004151118
59159,3727,0.6225,969,46027,0.3935,0.5716,19500,Private Nonprofit,5,10.987984013368823,8.223627175805483,-1.4455108934791496
40075,665,0.6795,1230,58698,0.3944,0.6465,22925,Private Nonprofit,5,10.598507977477754,6.501289670540389,0.31427764054981033
69954,20888,0.7152,1256,31735,0.1712,0.7972,17272,Public,5,11.155593162161349,9.946977983610656,0.4895822454722355
52347,3015,0.9022,1120,34588,0.2771,0.6123,19000,Public,5,10.86564990806634,8.011686729127847,-0.42739568796814215
56380,1577,0.4301,1125,50067,0.279,0.5736,22500,Private Nonprofit,5,10.939869764668105,7.363913501405819,-0.39368326394459885
60613,3566,0.7978,1272,31137,0.2105,0.6641,16250,Public,5,11.012264670503114,8.17948018535889,0.5974620023475741
44666,5392,0.8777,927,26633,0.6497,0.385,17277,Public,5,10.70696786478042,8.592857095337227,-1.7286952552769135
54914,17514,0.9036,1197,29446,0.3682,0.4632,16300,Public,5,10.913523604095792,9.770812935631588,0.0917756419944246
53739,6038,0.8953,1060,28405,0.3713,0.4866,17500,Public,5,10.891894273883212,8.705993714307901,-0.8319447762506618
58448,1639,0.8661,1095,63985,0.1987,0.7048,22500,Private Nonprofit,5,10.975892749035063,7.402451520818244,-0.5959578080858586
53409,658,0.9371,1134,45040,0.4584,0.4639,17455,Private Nonprofit,5,10.885734550072971,6.490723534502507,-0.33300090070222094
76178,2980,0.222,1497,80961,0.1716,0.852,19000,Private Nonprofit,5,11.240827986078092,8.000014093678072,2.1145210834070225
58047,1767,0.8306,1211,54283,0.244,0.6736,22313,Private Nonprofit,5,10.96900830620404,7.477604243197589,0.18617042926034583
51943,443,0.7554,1230,43898,0.3103,0.5182,21000,Private Nonprofit,5,10.857902242501392,6.095824562432225,0.31427764054981033
45325,1101,0.2854,1050,26593,0.3977,0.4706,10695,Public,5,10.721614035623052,7.004881989712859,-0.8993696242977484
81698,30923,0.5478,1364,36951,0.1529,0.8622,19000,Public,5,11.310784800744296,10.339287860440365,1.2177706043807708
58128,20753,0.9262,1137,38954,0.3119,0.6318,17021,Public,5,10.970402754460984,9.940494278165223,-0.31277344628809495
86863,17597,0.1681,1480,39926,0.1555,0.956,15153,Public,5,11.372087443829932,9.775540538205506,1.9998988417269752
77369,1527,0.7125,1244,34824,0.1647,0.7621,19000,Public,5,11.256341462553678,7.331714969726466,0.4086724278157316
45543,5074,0.8863,948,27661,0.7213,0.3944,17500,Public,5,10.726412213600824,8.532081803909987,-1.5871030743780314
38275,1203,0.9799,850,29075,0.6867,0.3415,22500,Private Nonprofit,5,10.552552220525884,7.093404625868766,-2.24786658523948
94810,1881,0.1397,1498,87000,0.1133,0.9388,16617,Private Nonprofit,5,11.459630167912003,7.540090320145325,2.121263568211731
45320,2160,0.9637,1216,28477,0.4156,0.4074,15000,Public,8,10.721503715141942,7.678326356506886,0.21988285328388912
78892,5198,0.8169,1335,73178,0.1441,0.8629,20500,Private Nonprofit,8,11.275835107523394,8.556221578383715,1.0222385450442195
54914,645,0.832,1150,50501,0.2533,0.7078,15000,Private Nonprofit,8,10.913523604095792,6.470799503782602,-0.2251211438268824
66990,2401,0.7802,1168,62459,0.3527,0.6857,17074,Private Nonprofit,8,11.112298633502313,7.784057002639929,-0.10375641734212653
69594,1594,0.7225,1296,78378,0.1728,0.6799,19250,Private Nonprofit,8,11.15043363570993,7.374629015218945,0.7592816376605819
62092,1158,0.898,1093,62449,0.4191,0.519,15625,Private Nonprofit,8,11.036372435146331,7.055312843339752,-0.609442777695276
75272,4062,0.7692,1307,72124,0.2357,0.7551,16658,Private Nonprofit,8,11.228863498686602,8.309676895987726,0.8334489705123771
62569,13544,0.9325,1289,30359,0.2089,0.6464,13500,Public,8,11.044025226764646,9.513772754519197,0.7120842440276213
67589,1531,0.3815,1410,78092,0.1632,0.8052,12000,Private Nonprofit,8,11.12120052689692,7.334329350300536,1.527924905397369
58561,1858,0.8978,1220,68516,0.2945,0.7089,18000,Private Nonprofit,8,10.977824224992125,7.527793987721444,0.24685279250272377
37467,193,0.7778,1039,31423,0.4186,0.7105,6767,Private Nonprofit,5,10.531215824531197,5.267858159063328,-0.9735369571495436
38217,1042,0.9723,989,21839,0.4444,0.37,12038,Public,5,10.551035721777897,6.949856455000773,-1.3106611973849764
42703,1504,0.9256,977,20434,0.4952,0.3897,11250,Public,5,10.662024454360006,7.316548177182976,-1.3915710150414804
46857,2590,0.9862,996,20018,0.3429,0.4425,12500,Public,5,10.754855689525831,7.85979918056211,-1.2634638037520158
46354,7266,0.9573,1061,22022,0.3868,0.5123,16750,Public,5,10.744062867162503,8.891098830616636,-0.825202291445953
49358,2344,0.9678,1034,19601,0.2943,0.5103,14297,Public,5,10.806855139119794,7.76004068088038,-1.007249381173087
40492,1321,0.9596,955,19772,0.2014,0.3918,15250,Public,5,10.608859702718645,7.186901020411631,-1.5399056807450708
43296,1511,0.9727,1045,23809,0.3188,0.5953,16000,Public,5,10.675815530970514,7.321188556739478,-0.9330820483212916
55939,981,0.3668,1033,18907,0.2738,0.3296,15500,Public,5,10.932017090300135,6.889591308354466,-1.0139918659777956
51593,954,0.9334,1052,48190,0.3763,0.5714,15750,Private Nonprofit,5,10.851141283352424,6.86171134048073,-0.885884654688331
55939,17385,0.89,1122,26415,0.2157,0.6466,15500,Public,5,10.932017090300135,9.76342056363901,-0.41391071835872484
53260,926,0.6304,1287,71365,0.2964,0.7105,22773,Private Nonprofit,3,10.882940859367924,6.831953565565855,0.6985992744182039
58009,2523,0.6684,1190,52639,0.2291,0.707,22000,Private Nonprofit,3,10.968353449904356,7.833600223661104,0.044578248361463985
56950,2660,0.8706,1150,50822,0.271,0.6426,19500,Private Nonprofit,3,10.949928968875328,7.886457270977689,-0.2251211438268824
56075,2197,0.782,1190,53315,0.2673,0.6835,19500,Private Nonprofit,3,10.934445359388407,7.6953031349635665,0.044578248361463985
55789,1396,0.6394,1350,69849,0.2199,0.7677,19500,Private Nonprofit,3,10.929331996319728,7.242082359256962,1.1233758171148496
45593,541,0.719,1170,37092,0.3399,0.6357,12375,Private Nonprofit,3,10.72750947494687,6.295266001439646,-0.0902714477327092
78257,7660,0.8134,1310,66768,0.1839,0.8321,20500,Private Nonprofit,3,11.267753561270382,8.94389780251682,0.8536764249265031
48745,631,0.6233,1020,49270,0.5941,0.4296,19000,Private Nonprofit,3,10.794357907063372,6.448889394146858,-1.1016441684390081
44560,269,0.7497,1104,56889,0.3188,0.4966,15500,Private Nonprofit,3,10.704591874601164,5.598421958998375,-0.5352754448434807
54902,688,0.7984,1176,63540,0.3379,0.633,19500,Private Nonprofit,3,10.913305056706566,6.535241271013659,-0.049816538904457246
58363,1662,0.8574,1182,59422,0.147,0.7129,21500,Private Nonprofit,3,10.974437406387494,7.416378479192928,-0.00936163007620529
55660,1249,0.7243,1190,45558,0.2626,0.6838,19500,Private Nonprofit,3,10.92701703507988,7.1308988302963465,0.044578248361463985
55356,9405,0.8572,1050,18719,0.2517,0.589,16241,Public,3,10.92154033334582,9.149103062504992,-0.8993696242977484
58561,8895,0.8234,1220,21705,0.1964,0.6381,13000,Public,3,10.977824224992125,9.093357016490364,0.24685279250272377
52528,6341,0.8859,1120,19366,0.2183,0.4822,11250,Public,3,10.869101639741372,8.754949455098293,-0.42739568796814215
60378,9277,0.755,1220,19593,0.1441,0.7096,18000,Public,3,11.008380079161387,9.135401285311689,0.24685279250272377
54664,943,0.7816,1239,48785,0.286,0.6357,19500,Private Nonprofit,3,10.908960636460614,6.8501261661455,0.3749600037921883
55548,6877,0.865,1090,19652,0.1607,0.4614,12500,Public,3,10.92500279081927,8.83608319099221,-0.629670232109402
51129,2844,0.7539,1090,18199,0.3503,0.404,14000,Public,3,10.842107129893346,7.953318346560431,-0.629670232109402
58084,5842,0.8767,1150,22797,0.2386,0.5486,16000,Public,3,10.969645517650628,8.672999642554437,-0.2251211438268824
49606,1807,0.9301,1090,19860,0.3082,0.4188,14055,Public,3,10.811867073138949,7.4999765409521215,-0.629670232109402
73792,36902,0.452,1427,28679,0.1594,0.8955,18058,Public,3,11.20900560362873,10.516048127536894,1.6425471470774162
54990,16758,0.9068,1090,22756,0.3275,0.4932,15250,Public,3,10.91490662950186,9.726690706384874,-0.629670232109402
61760,5837,0.8938,1190,21266,0.211,0.5576,15000,Public,3,11.031011184698658,8.67214355141406,0.044578248361463985
54458,4205,0.8172,1150,19781,0.2083,0.57,14865,Public,3,10.905185041352151,8.344267356262645,-0.2251211438268824
52021,7306,0.918,1150,20079,0.287,0.5078,14674,Public,3,10.8594027621935,8.896588071791218,-0.2251211438268824
24908,3874,0.9808,1300,20508,0.8065,0.4859,11337,Private Nonprofit,9,10.122944315992342,8.262300941787448,0.7862515768794165
27997,1883,0.814,909,14498,0.8261,0.4633,5500,Public,9,10.239852640559992,7.5411524551363085,-1.8500599817616692
30626,2404,0.5454,932,19396,0.7603,0.3727,4500,Public,9,10.329604600375154,7.785305182539862,-1.6949828312533701
30958,2069,0.53,955,15909,0.7588,0.4983,5000,Public,9,10.340386726133822,7.635303886259415,-1.5399056807450708
38681,1518,0.9898,938,17771,0.4874,0.2823,9500,Public,9,10.563103802387127,7.325807502595773,-1.6545279224251181
124080,7554,0.0361,1553,87833,0.1916,0.9192,9851,Private Nonprofit,8,11.72868179785042,8.92996487470684,2.4921002324707073
72424,44503,0.4987,1364,24591,0.1298,0.831,15000,Public,3,11.190293015155277,10.70333435175513,1.2177706043807708
44985,368,0.5315,1426,55824,0.2695,0.5493,13500,Private Nonprofit,6,10.71408437985122,5.910796644040527,1.6358046622727076
46116,1666,0.9176,1020,31313,0.5287,0.4423,15444,Private Nonprofit,6,10.738915240352844,7.418780882750794,-1.1016441684390081
48082,843,0.732,1150,24449,0.3394,0.6667,12000,Public,5,10.780663165681714,6.7381524945959574,-0.2251211438268824
55017,484,0.4338,1440,55064,0.2043,0.9182,15250,Private Nonprofit,8,10.915397507364943,6.184148890937483,1.7301994495386288
60918,200,1,1020,24592,0.4247,0.75,9860,Private Nonprofit,4,11.017283976529278,5.303304908059076,-1.1016441684390081
84131,9139,0.5791,1148,24878,0.2551,0.2055,14250,Private Nonprofit,5,11.340130386840556,9.120415664448196,-0.2386061134362997
54560,13874,0.6344,1114,20807,0.2788,0.574,11999,Public,5,10.907056292517344,9.537843938614635,-0.4678505967963941
73997,733,0.8666,1060,22933,0.5158,0.5273,18610,Public,1,11.211779830823977,6.598509028614515,-0.8319447762506618
73997,454,0.8818,1090,23337,0.3819,0.6162,18610,Public,1,11.211779830823977,6.12029741895095,-0.629670232109402
73997,2432,0.8298,1094,30122,0.5071,0.5654,18610,Public,1,11.211779830823977,7.796880342783522,-0.6027002928905673
64010,1044,0.6311,1255,29798,0.2741,0.5556,15000,Public,8,11.066794600136047,6.951772164398911,0.4828397606675268
129455,377,0.252,1520,86474,0.1213,0.9639,14287,Private Nonprofit,1,11.771088609385478,5.934894195619588,2.2695982339153216
79878,995,0.6442,1297,55588,0.2246,0.6095,21163,Private For-Profit,8,11.288255749659973,6.903747257584598,0.7660241224652905
48991,2092,0.8753,1120,22310,0.3188,0,13292,Private Nonprofit,4,10.79939188675334,7.646353722445999,-0.42739568796814215
43418,1184,0.7988,1007,58022,0.5239,0.4897,16334,Private Nonprofit,5,10.6786293806487,7.077498053569231,-1.1892964709002207
35933,79,0.2803,1050,31820,0.4881,0.2286,9500,Private Nonprofit,5,10.48941137230805,4.382026634673881,-0.8993696242977484
69020,568,0.71,1183,28904,0.3605,0.574,16727,Public,4,11.142151596651994,6.343880434126331,-0.0026191452714966297
54338,6599,0.928,955,21655,0.5084,0.4017,12500,Public,6,10.902979077003044,8.794824928014517,-1.5399056807450708
56930,286,0.7963,1130,52367,0.3255,0.6386,21500,Private Nonprofit,8,10.949577721945127,5.659482215759621,-0.35997083992105555
73997,1525,0.8833,1073,26946,0.4565,0.6505,18610,Public,1,11.211779830823977,7.330405211844402,-0.7442924737894492
55552,836,0.7815,972,52170,0.3984,0.1818,12500,Private Nonprofit,6,10.925074798020022,6.729824070489475,-1.4252834390650237
63435,7877,0.9115,1248,27678,0.3143,0.3415,19500,Public,2,11.057771038574698,8.971829343530851,0.4356423670345662
48472,5613,0.8641,1070,23524,0.3879,0.4881,13015,Public,5,10.788741590624824,8.633018756921828,-0.7645199282035752
40863,6574,0.9968,1083,19617,0.4288,0.2533,9500,Public,5,10.61798028711545,8.791029857045965,-0.6768676257423626
45987,27825,0.9838,868,38660,0.6843,0.3657,12805,Private For-Profit,3,10.736114026834215,10.233726114401822,-2.1265018587547244
50135,16146,0.6794,1106,18177,0.2809,0.3729,9673,Public,5,10.822474645958026,9.68948955288162,-0.5217904752340634
71588,4627,0.6126,1338,17843,0.2181,0.8468,14000,Public,5,11.1786827411373,8.439880088313567,1.0424659994583456
57552,41254,0.6919,1113,24008,0.3774,0.522,14250,Public,5,10.960444165935405,10.627527596538444,-0.47459308160110275
46641,818,0.7229,1189,52511,0.2398,0.6343,18800,Private Nonprofit,5,10.750235261617853,6.70808408385307,0.037835763556755324
45025,2618,0.8095,1180,35852,0.3881,0.5935,21500,Private Nonprofit,1,10.714973170044155,7.870547844507712,-0.022846599685622606
48318,5671,0.7236,1024,15571,0.2806,0.4291,13031,Public,3,10.7855594410236,8.643297068211963,-1.0746742292201734
52416,9210,0.9309,1090,25161,0.3179,0.5448,19500,Public,2,10.866967167212742,9.128153700988236,-0.629670232109402
47295,7451,0.9433,1063,26916,0.383,0.5188,16750,Public,2,10.76415986064727,8.916237731721479,-0.8117173218365358
